Timestep;total_gen;total_demand;total_cons;PV_cons;tot_SOC;tot_charging;tot_discharging
1.0;12.605782127086366;-11.925;-0.6807852465250314;0.0;0.0;8.868770002734583e-7;0.0
2.0;12.20280203098836;-11.547;-0.6558058277875293;0.0;7.981893002461124e-7;7.63414025203464e-7;0.0
3.0;11.934295686662292;-11.302;-0.6322945853727194;0.0;1.4851821041882891e-6;6.019282968194493e-7;2.0444818508816914e-8
4.0;11.875686392056444;-11.26;-0.6156853723382995;0.0;2.0040525885959575e-6;4.929195199732211e-7;2.1966129821802203e-8
5.0;11.9588542586514;-11.355;-0.6038543743634505;0.0;2.423072940481366e-6;4.675025163032884e-7;2.4256349180900566e-8
6.0;12.45579509508522;-11.845;-0.6107951022822389;0.0;2.8166313988518717e-6;5.17969788043404e-7;2.1309639830335365e-8
7.0;13.59565790665342;-12.951;-0.6446579081065716;0.0;3.2588451674432715e-6;8.452459248561192e-7;1.8525752636459352e-8
8.0;15.351888519488101;-14.665;-0.6868885242784728;3.1123515812150194e-8;3.9986564457824516e-6;4.540248929679741e-9;7.832598138221702e-7
9.0;16.793086939491648;-16.079;-0.7140869373516283;5.1268036780799216e-6;3.1320541222314342e-6;5.5783899854680304e-9;5.128710370829807e-7
10.0;17.00157373601151;-16.317;-0.6845737338868603;3.157084702397585e-5;2.5669047600176368e-6;5.97243652734436e-9;4.897107958110312e-7
11.0;16.576447019864727;-15.94;-0.6364470221034613;9.523541216168195e-5;2.0279001560410267e-6;4.360004819328915e-9;7.30579256327289e-7
12.0;15.845680674894037;-15.256;-0.5896806725975372;0.00020500872157723724;1.2198666411917585e-6;4.957497944887649e-9;1.0983081753874911e-6
13.0;15.259351752083719;-14.688;-0.5713517539201777;0.00031886587237094094;3.863985662308904e-9;2.4749668759364413e-6;2.0848828604183666e-8
14.0;15.061081311038837;-14.491;-0.5700813073282497;0.00033952892795621764;2.2081684225722634e-6;1.991880725949827e-6;1.7548245809270843e-9
15.0;15.174675782900724;-14.592;-0.5826757807863113;0.0002301633545010734;3.998690454076414e-6;5.43135269424018e-9;3.811321568458888e-8
16.0;15.73182692585492;-15.098;-0.6338269253013105;9.114422005856133e-5;3.960830785109985e-6;5.981000483211211e-9;1.6547546464105695e-8
