Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;-0.0034124575072603624;-0.0032802187230939962;-0.0032223140388601733;-0.003262402482161311;-0.00348592251299209;-0.003985887424933105;-0.004873701502252861;-0.027929647150547545;-0.02953898154234588
TypeA;-0.009115840306476575;-0.008683369817430219;-0.008284424418320365;-0.007901519779035913;-0.007644767983312584;-0.007666466326400193;-0.008231893611205039;-0.045097043066587676;-0.046337351597074264
TypeD;-0.003398939849767817;-0.003267073563397901;-0.003209459936084891;-0.003249527716762115;-0.003472612916834188;-0.0039715464354078325;-0.004858100941569745;-0.027918500603188817;-0.02952648568040114
TypeB;-0.009111453088230671;-0.008679153276968029;-0.00828042808782458;-0.007897702841164783;-0.007640868307781247;-0.007662756656796833;-0.00822796912824626;-0.04509418595939082;-0.04633449986259765
