Timestep;Price;G_WindOffshore;G_GasTurbine;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeD;G_TypeB;Demand;Total_PV
1.0;0.04001677395834572;3.8177404745199413;1.1250457446900215;4.999999722782192;0.0;2.5502971276507993;0.0;-0.2068004662876969;-0.20813440531725075;-0.20656979477088402;-0.20758898218620755;-11.664;0.0
2.0;0.040016654503294634;3.0250022067183737;1.7178979271595576;4.999999722762678;0.0;2.2546649514917654;0.0;-0.1974425537411378;-0.1987210039922832;-0.19721295617760656;-0.19819464972208067;-11.206;0.0
3.0;0.04001619475303525;2.958798829772657;1.6283577111251817;4.999999722736936;0.0;2.1232284445157634;0.0;-0.1894143002263435;-0.1906463113343949;-0.18918822729627066;-0.1901379911455592;-10.951;0.0
4.0;0.04001489079717537;3.169763274536731;1.4242431426121605;4.999999722798828;0.0;1.9839908593087914;0.0;-0.1820875161454346;-0.1832578063083377;-0.18191083831568364;-0.18276504573052163;-10.848;0.0
5.0;0.04001493604882421;2.8561387218259635;1.8581543973736265;4.999999722792774;0.0;1.927274398639231;0.0;-0.1762449219457576;-0.17737868111806537;-0.17606831174747475;-0.17689811594002575;-10.935;0.0
6.0;0.04001493504116275;3.6248085542306403;1.3942809185290757;4.999999722790919;0.0;2.0904807784982293;0.0;-0.17499867123078447;-0.176124678633748;-0.1748221763744793;-0.1756468452229066;-11.408;0.0
7.0;0.04001484134355055;3.8521389428165267;2.1798871119274357;4.999999722796714;0.0;2.246761109581885;0.0;-0.182034914897114;-0.1832046465573977;-0.18185862738224884;-0.18271260586304655;-12.549;0.0
8.0;0.040016468177322996;4.353108557268035;3.117300135017721;4.999999722748942;0.0;2.4340357624329663;0.0;-0.1931704844905597;-0.19442363118823244;-0.1929446014485366;-0.19390928167951585;-14.13;0.0
9.0;0.04001647659842469;4.441471316325774;3.9388637180266968;4.999999722755004;0.0;2.750872480009399;0.002809463052873853;-0.19780200592436997;-0.19908328155049412;-0.19757696188657006;-0.19855970286711438;-15.341;7.543594916736527e-7
10.0;0.04001642749284959;4.476729388541846;4.038963837213713;4.999999722747481;0.0;3.0289096468151513;0.041367738999897784;-0.19330445046258554;-0.19455278371733833;-0.19307862725078853;-0.19403819525433808;-15.811;1.1279671955761871e-5
11.0;0.04001477714585836;4.469681706572659;3.6612317049484187;4.999999722796915;0.0;3.253902230452023;0.10901681010156972;-0.18454740569383093;-0.1857175130664222;-0.18437102024387855;-0.18522046907067574;-15.754;3.057460153082886e-5
12.0;0.040014826057339165;4.460869345110642;3.4111295575478753;4.999999722791584;0.0;3.3793830061740944;0.16247548661942796;-0.17882246337441865;-0.17994837717409107;-0.1786463095531659;-0.17946292914386477;-15.697;4.76274749012748e-5
13.0;0.040014871251864856;4.395561792927281;3.1592589332231236;4.999999722788836;0.0;3.5103113257677254;0.19650307596396863;-0.17552868190875692;-0.17662739949028028;-0.17535236456485673;-0.17614865613671918;-15.558;6.110474817076409e-5
14.0;0.040014886846116114;4.386723357996148;2.766555391165273;4.999999722787471;0.0;3.612184985533473;0.21126661051205955;-0.17405850078810736;-0.17514355680727575;-0.17388211823206395;-0.17466781395622352;-15.279;7.019481461832998e-5
15.0;0.04001487012042294;4.148653744988985;2.6875754479571237;4.999999722788881;0.0;3.6559363280080595;0.2038149895966779;-0.17561752126898425;-0.17671134807031508;-0.17544120604607263;-0.17623242356793264;-14.992;7.198440561649758e-5
16.0;0.04001477058385259;4.157579537234791;2.7825271856865306;4.999999722796437;0.0;3.708040657658668;0.16887243244341463;-0.18435265117203317;-0.18550570160632857;-0.1841762812062929;-0.1850090531247149;-15.078;6.22618986800752e-5
17.0;0.0400164468101425;4.407930341063261;2.8373736246271704;4.9999997227542625;0.0;3.800544504175229;0.1144197960275623;-0.19812450079160604;-0.19938671528071464;-0.19789952849093406;-0.1988625084867321;-15.366;4.28425549194517e-5
18.0;0.040016292918669344;4.407930341069179;3.676198721519206;4.999999722779254;0.0;3.94623316515286;0.04916814866961467;-0.22137350195067032;-0.22279216741991817;-0.22115440189113353;-0.2222223425520929;-16.192;1.812795146362955e-5
19.0;0.04001610335515633;4.409696775640056;3.504245023159062;4.9999997227871695;0.0;4.041983486231401;0.0011041747884228661;-0.23246436768725567;-0.23396103164900917;-0.23224864637796566;-0.23337056735205275;-16.025;3.900283226337693e-7
20.0;0.04001625432092512;4.3990962929366475;2.8856877813461126;4.999999722799111;0.0;4.068782615343599;0.0;-0.23633993548197052;-0.23785576546271678;-0.23612496684131282;-0.23726343912256198;-15.406;0.0
21.0;0.040016302409283264;4.390259108732531;2.1301497523807065;4.999999722799306;0.0;4.024156590304505;0.0;-0.2353422773616302;-0.23685176629084712;-0.2351272181810775;-0.23626143580336495;-14.601;0.0
