Timestep;total_gen;total_demand;total_cons;PV_cons;tot_SOC;tot_charging;tot_discharging
1.0;12.764681184791147;-12.007;-0.7576232327453025;0.0;0.0;6.120850532842961e-6;0.0
2.0;12.230748199041576;-11.509;-0.7216896852656146;0.0;5.508765479558665e-6;4.787909395050474e-6;0.0
3.0;11.87360164944349;-11.185;-0.6885428719550122;0.0;9.817333058556135e-6;3.979688120263175e-6;1.607091314815993e-7
4.0;11.65079055918002;-10.994;-0.6567313832866823;0.0;1.3219405837552786e-5;3.97141346536546e-6;1.7981588061706992e-7
5.0;11.711374995933554;-11.076;-0.6353233243884542;0.0;1.6592568113820042e-5;4.205217089694751e-6;1.8458419180223609e-7
6.0;12.30926067827536;-11.672;-0.6372012258819924;0.0;2.0170561941513184e-5;5.593627777428798e-6;1.9268538618236114e-7
7.0;13.923015481656346;-13.253;-0.6700027685394461;0.0;2.498876626169517e-5;2.968206480879681e-8;2.293498913558563e-6
8.0;16.312931639849317;-15.571;-0.7419189655556212;0.0;2.246470036744691e-5;2.5598233140458858e-8;1.1623596250719254e-6
9.0;17.72634104551318;-16.964;-0.762328314711128;2.5472653681905004e-7;2.119403286293839e-5;2.4340588182259637e-8;9.051244288310673e-7
10.0;18.0893066734067;-17.35;-0.7392939508576322;1.0635114020777851e-5;2.0208177429430008e-5;2.4097263101723355e-8;7.836802589270864e-7
11.0;18.08535480424844;-17.376;-0.7093421025071247;4.625303380979632e-5;1.935713955545247e-5;2.4162715244922973e-8;7.078729469350159e-7
12.0;17.8256354558298;-17.145;-0.6806227745420219;9.094909524044743e-5;1.859047603884907e-5;2.4369343937885468e-8;6.557669625543293e-7
13.0;17.401230177042553;-16.743;-0.6582175087054952;0.00012488964700285823;1.7881970692621755e-5;2.4579491160813217e-8;6.195505015400505e-7
14.0;17.39096656160891;-16.727;-0.6639538895224845;0.00016291428045696647;1.721396584166779e-5;2.47326023082623e-8;5.954407491758456e-7
15.0;17.386824764464517;-16.705;-0.6818120802029872;0.00018076758629114668;1.6572954204969626e-5;2.4793373511631543e-8;5.802385162410992e-7
16.0;17.583519098221444;-16.865;-0.7185063826195922;0.0001308604064036274;1.594895273344566e-5;2.4827098750029367e-8;5.71102167560554e-7
17.0;18.03245384398623;-17.257;-0.775441059435958;5.537626221525712e-5;1.5335195513317346e-5;2.4797021587500795e-8;5.657970573110757e-7
18.0;19.002235695341824;-18.138;-0.8642227797004859;1.4427012735966374e-5;1.4727367166408635e-5;2.4773999376855537e-8;5.6606540445542e-7
19.0;18.41100081194723;-17.525;-0.8859878715639393;0.0;1.4119280718851315e-5;2.4876708554100255e-8;5.70859958858524e-7
20.0;17.763513173379025;-16.862;-0.9015002307976853;0.0;1.3506020235528157e-5;2.5348048553085226e-8;5.768779607008622e-7
21.0;16.816398998891923;-15.922;-0.8943861040420344;0.0;1.2886558615538707e-5;2.7084222946817238e-8;5.695753588938395e-7
22.0;15.853162093524988;-14.977;-0.8761492329972984;0.0;1.227683550067342e-5;2.8455011508862917e-8;1.0736415797111095e-6
23.0;14.587403302542088;-13.758;-0.8293904349243635;0.0;1.1108333489139604e-5;6.083613879445231e-9;9.994598954431025e-6
24.0;13.476688898627069;-12.697;-0.7796761067862394;0.0;7.639209140561189e-9;3.2699484845711826e-9;9.9921889017301e-6
25.0;11.26898879831523;-10.604;-0.6649313543669682;0.0;0.0;7.583380635364402e-6;0.0
26.0;10.965967234047687;-10.33;-0.6359169839594763;0.0;6.825042571827963e-6;6.955725910734404e-6;0.0
