VAR_WindOffshore,VAR_GasTurbine,VAR_Baseload,VAR_Peak,VAR_WindOnshore,VAR_SolarPanels
978.2791330736051,2123.730544107131,3338.00649055713,-0.0019154996760496075,513.7935903446601,322.0030042357031
