Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;1.4560106088507464e-8;1.5922209248957167e-8;1.3066804992672195e-8;1.3162858247241203e-8;1.4607682134395098e-8;1.1614285568611866e-8;1.3964709295086792e-8;1.5312165358483194e-8;1.2509583096135545e-8
GasTurbine;1.6429602334515176e-8;1.6429602334515176e-8;1.6429602334515176e-8;1.6429602334515176e-8;1.6429602334515176e-8;1.6429602334515176e-8;1.6429602334515176e-8;1.6429602334515176e-8;1.6429602334515176e-8
Baseload;6.208225853062645e-9;6.208225853062645e-9;6.208225853062645e-9;6.208225853062645e-9;6.208225853062645e-9;6.208225853062645e-9;6.208225853062645e-9;6.208225853062645e-9;6.208225853062645e-9
Peak;9.166883225000008e-10;9.166883225000008e-10;9.166883225000008e-10;9.166883225000008e-10;9.166883225000008e-10;9.166883225000008e-10;9.166883225000008e-10;9.166883225000008e-10;9.166883225000008e-10
WindOnshore;9.591295571502465e-8;1.1400295210454085e-7;7.747392519778287e-8;9.231572653199183e-8;1.1017065331703641e-7;7.428737610426033e-8;1.0437760637914172e-7;1.2196623536041527e-7;8.626718538688576e-8
SolarPanels;113.63164821462256;131.81984765275763;95.08385760526618;112.55610682120668;131.7765526712627;93.03991148124717;96.75567856299159;116.47193894872204;76.5849714291085
