iteration,WindOffshore,GasTurbine,Baseload,Peak,WindOnshore,SolarPanels,TypeC,TypeA,TypeD,TypeB
30,4.999999999987933,4.999999999986767,4.999999999988161,10.0,4.999999999984127,4.999999999893324,9.668152125398558e-11,-1.7621158664132928e-8,-1.8097520377148663e-10,-5.185098746737791e-9
31,4.999999999986696,4.999999999993329,4.999999999958846,10.000000000064977,4.999999999982791,4.999999999863243,5.067583309032298e-10,-1.5675938795799886e-10,-1.2352096556583455e-9,-1.2827028004459741e-8
32,4.999999999979659,4.999999999981302,4.999999999983648,9.999999999992527,4.999999999982332,4.999999999870454,4.1751737330090395e-9,-6.631933060167396e-11,-1.8095779272516049e-9,-1.136089966880878e-8
33,4.999999999979381,4.999999999995565,4.999999999983545,10.000000000028255,4.999999999983626,4.999999999860518,1.6554923854790182e-9,3.192941807967959e-10,-6.092241382765189e-9,-4.96140672988884e-10
34,4.999999999981705,4.999999999992484,4.999999999984949,10.000000000175833,4.9999999999839755,4.9999999997930065,4.503687177622247e-11,3.8436916315741077e-10,-1.463392533247907e-9,-7.975215118353056e-9
35,4.99999999996962,4.999999999985643,4.999999999893492,9.999999999759583,4.999999999972857,4.9999999995061355,5.100994257341354e-10,5.6586898358125986e-11,-4.575238047062756e-9,-2.020912661781935e-9
36,4.99999999996677,4.999999999935667,4.999999999809668,9.999999999805242,4.999999999948406,4.999999999930179,6.03718966563641e-9,-1.5074010009994625e-8,7.983787217241291e-10,1.1276667779965011e-8
37,4.999999999971983,2.912556455892546e-10,1.5298514615806944e-10,1.2982682226637507e-11,4.999999999967333,4.999999999443746,-3.1262762887160713,-3.1262762809150417,-3.126276658730958,-3.1262769836643782
38,4.9999999999306,4.768001619417137e-11,2.269592302443886e-11,1.1668400596185622e-11,4.999999999952827,4.999999999342739,1.0605962575308098e-9,-2.7372299899137075e-8,-9.279787897569764e-10,9.330198566339386e-10
39,4.999999999880633,5.956376606874913e-12,4.619711458761762e-11,8.604503928132395e-12,4.999999999879071,4.999999999881125,2.122589611085203e-9,-3.741938129964638e-9,2.0085826800966478e-8,-6.158452464823082e-9
40,4.999999999788949,4.652337313351943e-12,9.44794144041455e-12,7.190038685813466e-12,4.999999999690941,4.99999999783134,-1.4697137344526876e-10,3.753118007923118e-11,-6.105919740359545e-9,-7.16282166151056e-8
41,4.999999999310432,2.922956174231472e-11,2.68940398838864e-11,6.8378545859497006e-12,4.999999999586982,4.999999991503192,-5.046094093598055e-11,-7.921520250029636e-10,1.1422939716911235e-9,-8.03260089932668e-9
42,5.043050288639285e-9,1.3916673791532446e-11,4.8306078692915444e-11,2.603452049073345e-13,3.128034875784575,1.8124797569191904,-3.9210570837943117,-3.921056978674276,-3.9210571369886162,-3.921058322651348
43,3.893842338585693e-10,2.4526579011234908e-12,6.664992867312683e-12,7.755314187862464e-12,7.549369798870582e-10,5.575943858714229e-10,-10.09344174454644,-10.093441809179515,-10.09344184666652,-10.09344284188667
44,2.645188921398236e-10,4.4663762807667014e-12,1.8820280121819528e-11,4.174075917965663e-12,3.1594688465958655e-10,3.183802087333215e-10,-25.343598469830972,-25.34359918625991,-25.343598907585104,-25.343599797450725
45,4.4509620703005393e-11,6.533783966502097e-12,1.6778901184227958e-11,2.6690830133045247e-12,4.5841332218241733e-10,1.595464143082169e-9,-47.30303856561425,-47.303038698904416,-47.303039189463526,-47.30303616420196
46,5.717117148186594e-11,5.933243445239609e-12,1.5093539948083254e-11,3.7465965384791435e-13,4.736581559316443e-9,4.99999999925639,-47.2459714216633,-47.24596891998853,-47.24596941537161,-47.24596570143793
47,1.9157050163636544e-10,7.62485643921632e-12,2.264184927536023e-11,2.101309533251888e-12,1.15841900820824e-9,4.999999999686081,-40.42454803100968,-40.424545659072116,-40.4245457244489,-40.42454139153743
48,2.9330409319185625e-11,6.2205618965434685e-12,5.1151316911812766e-11,6.117339650374996e-12,5.82815323876414e-10,4.9999999995254285,-36.17366154144622,-36.17365974915214,-36.17365743540217,-36.173654906103536
49,2.257086038026403e-11,6.939716640179263e-12,1.4103243345475165e-11,4.819077377686218e-12,4.820702430050916e-11,4.999999999379122,-33.27071700252765,-33.270716664576064,-33.270715065114324,-33.2707120779384
50,3.08307563177935e-11,7.99416183441652e-12,1.550585865444787e-11,4.367898514512588e-12,6.098845067286818e-11,4.999999999171877,-30.98579906458918,-30.98579868860868,-30.9857970137724,-30.985794312272876
51,2.6790678740187804e-11,2.186059816854395e-12,2.224392128014524e-11,2.4661516203403124e-12,1.5285566419638716e-10,4.9999999987831325,-28.90959093084348,-28.90959099095731,-28.909588746130428,-28.909586373294875
52,1.7720054696247134e-11,2.1061944713878066e-12,2.835429029757163e-11,2.7191791400734425e-12,1.5997762529369267e-10,4.999999998907202,-26.83576332188361,-26.835764074543786,-26.835761415409507,-26.83575906814376
53,2.371026568958959e-11,1.1279676699282438e-11,3.427557603567317e-11,3.6094032631435177e-12,1.8372066133504444e-10,4.999999998921495,-24.681925740725593,-24.681926226729882,-24.68192328862999,-24.681921653236294
54,1.6204886460930443e-11,6.6136093761327146e-12,3.1451125720502685e-11,2.2006532517467605e-12,1.6702548479096842e-10,4.999999998728742,-22.43702754415003,-22.437027968527083,-22.43702493097165,-22.437023460114148
55,2.447179230495003e-11,8.405446107295704e-12,7.196134654674128e-12,2.081271297705759e-12,2.494372957571633e-10,4.9999999986217,-20.12803634648178,-20.128036887234448,-20.12803378771036,-20.128030526669374
56,2.3370304707933894e-11,1.6307203845218686e-12,9.532583855329407e-12,1.744287959219644e-12,2.76485299644604e-10,4.999999998694283,-17.79880881594297,-17.79880913614556,-17.798806028028135,-17.798801630593328
57,2.8395295753703647e-11,6.420432337368917e-12,1.6232967662546618e-11,9.986162552309219e-12,3.1169738337088774e-10,4.999999998693467,-15.497445175577324,-15.497445621504152,-15.497442559758888,-15.49743805764351
58,3.3589119776920904e-11,6.181069515599475e-12,2.104411090143992e-11,1.2042961670488204e-11,1.6329052404597276e-10,4.999999999194856,-13.268950545021125,-13.268951088870406,-13.268948004507465,-13.26894347855216
59,5.012931092598007e-11,5.912148453015267e-12,2.3729627612813073e-11,6.875444749763098e-13,2.2588533288182698e-10,4.999999998597712,-11.151850503631888,-11.15185070019763,-11.151847933578965,-11.151838364670807
60,1.0161973023786667e-10,6.889649271722987e-12,5.445696273246901e-12,5.901886338807374e-13,6.94656614897566e-11,4.999999999838099,-9.176879610252195,-9.176879738390005,-9.176877170551805,-9.17686499116654
61,1.0086356753621824e-10,6.542009337389215e-12,2.45774678995418e-11,9.912601350690903e-12,7.111706114452604e-11,4.999999999834326,-7.366559949724386,-7.366559877723488,-7.3665575505063545,-7.3665400657654425
62,9.978982833971184e-11,1.0279680923580154e-11,5.440757427999538e-12,8.72979761008028e-12,6.908325173888617e-11,4.9999999998012425,-5.745850562502818,-5.745850465653862,-5.745848186446795,-5.745830609606571
63,9.703550234849309e-11,1.1762489774338243e-11,5.14113731062972e-12,2.9504192654811745e-12,6.509923668374835e-11,4.999999999790051,-4.326707939843535,-4.326707810662526,-4.326705299683031,-4.3266798424801705
64,8.51987820848122e-11,1.2183356823627531e-11,2.6607422971732154e-11,2.973808868168529e-12,5.555320336365142e-11,4.999999999761022,-3.112259047633493,-3.112258855738535,-3.1122563920073594,-3.1122309125686027
65,8.253718835533094e-11,1.1366941958675041e-11,5.375532678945362e-12,8.92564558084449e-12,4.707652239011391e-11,4.999999999737895,-2.0426251158380575,-2.0426249194404367,-2.0426224385465286,-2.042596966167439
66,7.34836059720068e-11,1.2088125274588776e-11,5.4953325201412946e-12,9.29691825893932e-12,1.650339848546542e-10,4.999999999729905,-1.0811256715950766,-1.0811254781356188,-1.0811231431158232,-1.0810975215742686
67,8.52890189605896e-11,2.2701145796330823e-11,7.131078498317738e-12,3.642901689976096e-12,2.0432875044823237e-10,4.999999997610924,-0.11239889442067798,-0.11239956100203723,-0.11239672729295636,-0.11237104189791836
68,8.569384671348532e-11,2.922507175229992e-11,8.038615958888286e-12,3.906748675749711e-12,4.385770792023338e-11,4.999999999699977,-4.1581192334616225e-10,-2.8772260285511174e-8,-2.1297952463718514e-9,-3.7139222621183207e-9
69,8.56514977721976e-11,3.2477765305293826e-11,7.576617672691248e-12,1.7693257083121495e-11,4.300614111555031e-10,4.999999999748718,-2.386186174501037e-10,-7.2092219595915735e-9,-1.3722829794893409e-9,-1.672545644739168e-8
70,6.617154436498259e-11,1.0049961526941197e-11,7.89362260786215e-12,2.4942824918157767e-11,4.859676807301957e-10,4.999999995328485,-1.745984620706812e-10,-5.537993880953736e-10,-8.227355089157409e-10,-1.0909740892212947e-9
71,1.5093394588962826e-10,1.3241703310277855e-11,1.0947797749704464e-11,1.2392523902614974e-12,3.342430799459023e-10,4.999999996752799,-4.716281078243923e-10,-6.0184366165118484e-9,-5.119626246214503e-10,-3.0581204584293074e-9
72,1.9490263830992372e-10,6.7826737195240736e-12,3.2775035691449016e-11,1.8731189194799394e-11,5.064750015320627e-10,4.9999999970112095,-3.5551880799746446e-11,-2.0481397045376223e-9,-3.628752021130968e-10,-5.070150244538643e-10
73,2.549668462118616e-10,4.384676844949452e-11,2.9918947987697955e-11,1.9418202697900505e-11,8.167292511149516e-10,4.999999997310648,-1.0072265663678089e-10,-1.1364049774700898e-9,-4.525078795647354e-10,-1.1529670832350672e-9
74,3.442334648820546e-10,6.653250093610116e-11,4.3073932194318434e-11,1.825842335107941e-11,1.2506386354682741e-9,4.999999999697146,-3.4294628289460787e-11,-9.9143467031084e-11,-8.835894730880672e-10,-3.0612357510068136e-9
75,4.0143593892176337e-10,5.628342219563218e-11,3.4086111630762356e-11,3.342164927390763e-11,2.83410706281364e-9,4.9999999996783435,-8.299068219478882e-11,-7.487926051187542e-10,-4.414633388173777e-11,-8.340644263773031e-10
76,5.459202523530094e-10,1.7065271138592906e-11,4.2935579330702805e-11,1.4459616959865788e-12,1.4778687541530096e-7,4.999999999687986,-7.385447031233397e-11,-6.93248858043367e-11,-1.7323387515911183e-11,-4.728732376893564e-10
77,6.501898663610166e-10,1.4581394543427422e-11,3.66801335003086e-11,2.2257435347383134e-11,0.23565957505142496,4.999999999738986,-5.533853869975824e-11,-1.2032218878846303e-10,-1.0855069261609114e-10,-9.70731530323375e-10
78,7.653560234535716e-10,2.939771446935256e-11,4.2317738898722826e-11,1.7320752040784705e-11,0.6317263194449286,4.999999999752895,-8.107538466486984e-11,-1.4388406396955592e-10,-2.73735793474415e-11,-1.4765339941721014e-9
79,8.589416586412953e-10,1.975982824321184e-11,4.000871763244839e-11,1.7243869674608464e-11,1.1994771551998111,4.999999998002901,-4.538775841052595e-11,-1.764047456241676e-10,-6.008838153948548e-11,-4.780723885337379e-9
80,1.0922333327222103e-9,1.9836408275574152e-11,3.923506906414536e-11,2.668225317782868e-11,1.8856169085514076,4.99999999800999,-4.057411841628581e-11,-2.1429088383625537e-10,-9.435597828933213e-11,-1.5831942184465877e-9
81,1.3591764535925446e-9,2.196154647190632e-11,4.257125394055738e-11,1.6800290868615006e-11,2.6416714391799694,4.999999997965366,-1.775429232662101e-10,-9.441105150623943e-10,-3.689744970046162e-10,-1.3774544643466143e-9
82,1.427860370904096e-9,2.4789080800785122e-11,4.6635194561805043e-11,3.3028472252539577e-11,3.4241468502121837,4.999999997866638,-9.149220598124478e-11,-1.463442722828604e-9,-1.8790767966839403e-10,-1.3239902818397832e-9
83,1.8742114414148102e-9,3.830169927317361e-11,7.052461664706233e-11,1.9918517640854232e-11,4.1946011434446095,4.999999998458659,-2.4519233730938773e-10,-2.4775021599216713e-9,-1.142118727092223e-10,-9.403130981294553e-10
84,2.0267329656566966e-9,4.1673745435346016e-11,7.468581641402834e-11,2.039034011205232e-11,4.91977841034298,4.999999998395066,-1.7140309836763354e-10,-3.035350505340013e-9,-1.7585609554087955e-10,-6.553197130257692e-9
85,2.2390072383832195e-9,4.870148316640539e-11,9.266886098272266e-11,2.1807781780548873e-11,4.999999999101966,4.999999998225666,-3.0818075674117835e-10,-2.291529828360702e-9,-9.23890378573426e-10,-1.704538227671743e-9
86,1.7272254528017187e-9,5.724548461440862e-11,9.145420317751193e-11,2.178565686737261e-11,4.99999999898987,4.999999997695587,-1.4806667389224287e-9,-4.493048926184242e-9,-3.116160435937059e-10,-2.9259042536900537e-9
87,1.623150615870302e-9,8.980977571892829e-12,1.0188022058285166e-10,4.632223059547718e-11,4.999999998616192,4.999999997439772,-3.2599304532868166e-10,-9.832258851049501e-9,-2.3646590052739754e-9,-3.7531428073852155e-9
88,1.3844298625153555e-9,8.75643139171575e-12,6.07595041380579e-11,4.68708883008568e-11,4.999999995247047,4.999999995776286,-2.6077807812374846e-9,-5.3096697930630155e-11,-7.75936259254926e-9,-5.857569982730685e-9
89,1.21456162131449e-9,8.736608529605543e-12,6.147379697001845e-11,4.739367086734584e-11,4.921406186356819,4.999999991091422,-1.0779309399784937e-8,-7.401745145220409e-8,-4.848360849555448e-8,-4.383655789145746e-8
90,1.0942750443371415e-9,7.941760373428287e-12,1.0460961414958605e-10,4.820585691668627e-11,4.673229794239612,4.999999723051619,-0.11779145074505257,-0.11779159253872762,-0.11779157821358671,-0.11779163587640203
91,1.0874016805682688e-9,6.54373597781157e-11,3.502732717972345e-11,3.095013607460062e-11,4.391582153694746,4.971971228781925,-0.26834575306611425,-0.26834589415296056,-0.26834605403297374,-0.2683460679118079
92,1.0683799059509044e-9,6.15698469928301e-11,3.4814021489108486e-11,9.563546261619008e-12,4.096099348922854,4.928725903083727,-0.4298924909073468,-0.42989263254297705,-0.4298927193017723,-0.4298927988759354
93,1.0394808382134409e-9,6.393865457566944e-11,3.4385429211938745e-11,2.2267659204412692e-11,3.7961343442813775,4.883045502368815,-0.5909851044184851,-0.5909852288471792,-0.590985227617603,-0.5909853905772202
94,9.962298323646983e-10,6.161608103413952e-11,3.365468846921773e-11,2.1259067920172354e-11,3.495294447013363,4.841636924776204,-0.7458648100092068,-0.745864905268083,-0.7458648576982736,-0.7458650605098224
95,8.772664096075328e-10,5.861232276343064e-11,3.2608102391270467e-11,2.1697242430486993e-11,3.194527223364241,4.808224450763907,-0.8913669182249832,-0.891366997958169,-0.8913669857065173,-0.8913671533023955
96,7.144736367715048e-10,5.503538349171614e-11,3.009920879520939e-11,2.078777407485601e-11,2.893559210647312,4.784968952534331,-1.0254793061494396,-1.0254793917648477,-1.025479381989846,-1.0254795303805635
97,6.898533381825239e-10,4.9727994900595804e-11,2.8385684145647576e-11,1.9801864214886426e-11,2.5914565118562005,4.773055879293856,-1.1467467655441401,-1.146746867235405,-1.1467468483859464,-1.146746991646006
98,6.65424136670285e-10,4.2657470756423174e-11,2.6590232932993815e-11,1.8599175902648766e-11,2.28688425794867,4.772975333788877,-1.2539731613720038,-1.2539732794009484,-1.2539732419835736,-1.2539733764142664
99,6.589914898005842e-10,3.4072923763451645e-11,3.360610975197431e-11,1.7474300786751436e-11,1.9782427165210827,4.7846616349541975,-1.3460499153196077,-1.346050036325326,-1.3460500030055607,-1.3460501237696183
100,8.493699640638973e-10,3.564879917975926e-11,3.6690882853123016e-11,1.6082251270250797e-11,1.64604558602256,4.823628788668205,-1.4156534073391058,-1.4156535512442896,-1.4156535074986905,-1.4156536113935558
101,6.676536243303988e-10,3.284598339593635e-11,2.4839759390467143e-11,1.576317233780507e-11,1.2706092731960932,4.878354626575271,-1.470371465037154,-1.4703716202279316,-1.4703715576256755,-1.470371658103798
102,5.97652110338415e-10,9.025329495007981e-11,2.8520480655491533e-11,6.935103640986789e-11,0.8369867242551695,4.942962990450663,-1.5087163351108235,-1.508716491521809,-1.5087164059967484,-1.5087165401272622
103,1.2919204672252226e-10,2.6800861159576236e-11,6.5721007730805e-11,8.187290190133804e-11,0.3232794420097395,4.99999965623613,-1.5277048521199241,-1.5277049731399874,-1.5277048398285804,-1.5277050030331523
104,6.885856655048205e-10,3.352633875916213e-11,8.020227857738072e-11,7.929457223996227e-11,2.4698437032442468e-9,4.99999989776766,-1.5119242053349211,-1.5119242909895103,-1.5119241481377985,-1.5119242518901472
105,1.1664388308378846e-10,3.4677690642054245e-11,6.619455993144387e-11,1.7257457496074246e-11,1.3254294489665975e-9,4.999998314189416,-1.504211544725399,-1.5042116522837021,-1.5042115642560647,-1.5042115998265584
106,1.1441541283110524e-10,3.13628170806736e-11,6.149191528601071e-11,7.14786486709261e-11,1.077489426154669e-9,4.9440827683742485,-1.5601269654099499,-1.5601269115213148,-1.5601270003771752,-1.5601270063248174
107,1.2061511912800002e-10,2.854904311805025e-11,5.737864897303172e-11,6.820959000423948e-11,9.487114166338326e-10,4.856037667410316,-1.6481720107876585,-1.648171877745413,-1.6481720416811876,-1.648172038925456
108,1.171948747158338e-10,1.0515293325288801e-10,3.02984817962022e-11,5.5811695624747475e-11,7.147019935349756e-10,4.761705568451561,-1.7425040293362932,-1.7425038853262456,-1.7425041109118773,-1.742504055424215
109,1.0753480228414804e-10,9.991532185509236e-11,2.9388523812888316e-11,5.827605684733377e-11,6.817643602771579e-10,4.674609151255762,-1.8296003862225894,-1.8296002484530243,-1.829600519174813,-1.8296004583238024
110,1.0288534040517167e-10,7.789462156571921e-11,2.6951243733674945e-11,5.341718976327896e-11,6.818759962540101e-10,4.631576653083382,-1.8726328513864487,-1.8726327504501137,-1.872633034623264,-1.8726329520871035
111,5.348663456900453e-10,6.387906646406547e-11,2.4428775735594503e-11,5.282979990754537e-11,6.169348026249684e-10,4.621731529041096,-1.88247792919308,-1.882477847055578,-1.8824781836937696,-1.8824780466276327
112,4.846517169253349e-10,7.449003072734211e-11,2.3552858339184816e-11,5.169474243589822e-11,6.160687745058615e-10,4.6358535337966105,-1.8683560140104802,-1.8683557168134548,-1.8683561774556037,-1.8683559939021872
113,4.788660676146549e-10,7.230822582431449e-11,2.3640289455472452e-11,5.06519305999927e-11,6.148426174368577e-10,4.666419980754314,-1.8377895327490448,-1.8377892900546613,-1.8377897651131898,-1.837789543219212
114,4.732806362169309e-10,7.048904968610008e-11,2.3333792792559256e-11,4.9717524063066275e-11,6.111125271651676e-10,4.707338130438545,-1.7968713655742345,-1.7968711537003408,-1.7968716603688843,-1.7968713153886242
115,4.700502493797685e-10,6.899503150564085e-11,2.31178740264095e-11,4.889819180282263e-11,6.085637710280581e-10,4.754151440016114,-1.750057996299039,-1.7500576623015063,-1.7500583428402705,-1.7500579117042674
116,4.835379303047868e-10,6.743243431292207e-11,2.2880430878508558e-11,4.7963305452004907e-11,5.681872052374413e-10,4.785943559920736,-1.718265833454123,-1.7182654955636774,-1.7182660913928303,-1.7182657654616698
117,4.3585918002776985e-10,6.616948699961294e-11,2.2680219172571667e-11,4.7152504613192185e-11,5.155409298176742e-10,4.811074556506513,-1.6931348105484463,-1.6931342368121807,-1.6931350525381825,-1.6931347078176755
118,4.3578581248848214e-10,6.551566401661223e-11,2.2641150953022772e-11,4.6713425194717365e-11,5.384393619316634e-10,4.849901846502857,-1.6543075002072398,-1.6543067526484712,-1.6543077204070629,-1.6543073909343924
119,4.287577202025792e-10,6.470513852618086e-11,2.2544382727414414e-11,4.611642603022847e-11,5.210219331125959e-10,4.88077699987214,-1.6234323175339425,-1.6234315148431278,-1.6234326040298195,-1.6234321224452817
120,4.240956142652171e-10,6.411156393317244e-11,2.250457774804467e-11,4.563724907432044e-11,5.109169871390507e-10,4.90813101522826,-1.5960782828518199,-1.5960773982061751,-1.5960786221478216,-1.5960779966605443
121,2.987457056362899e-10,5.1695022801170986e-11,1.986267142822849e-11,4.468021961796966e-11,3.80152517218609e-10,4.934154762032553,-1.570054420790975,-1.5700533940601689,-1.5700547817153234,-1.5700541497806462
122,2.7704202924202525e-10,4.410641576809313e-11,1.6208223604188962e-11,4.5417731822656916e-11,6.68247447371887e-10,4.960011678588323,-1.544197481348266,-1.5441964774871206,-1.5441978599548567,-1.544197205223312
123,2.752622958863621e-10,3.807802340869302e-11,8.122626180878751e-11,2.3541557542243207e-11,5.633790046444308e-10,4.98599053132231,-1.518217966554732,-1.5182169998121962,-1.5182182666145128,-1.5182176703588897
124,2.347098846672219e-10,2.7510924884977306e-11,7.467468142499854e-11,2.1663851873399862e-11,4.92765055646127e-10,4.999999736890176,-1.4921865871058824,-1.4921856157491182,-1.4921867779698803,-1.4921862721391455
125,2.349549960837646e-10,2.758274672471764e-11,7.520389443192393e-11,2.1664802881482993e-11,4.946532255035975e-10,4.9999999113358005,-1.465043529804274,-1.4650425913900185,-1.4650437102138818,-1.4650431967473125
126,2.3552717614994353e-10,2.769312957033521e-11,7.579954013030564e-11,1.9564808254871396e-11,4.980880240095612e-10,4.999999919455267,-1.4358173644147327,-1.4358164320208604,-1.4358175464472982,-1.4358170131697325
127,2.482053740606227e-10,2.7834208142171233e-11,7.646578515426235e-11,1.966211291895573e-11,5.008622098088327e-10,4.999999923053967,-1.4055464267368396,-1.4055455071772311,-1.4055465651490182,-1.4055460601674854
128,2.4898179462677914e-10,2.800175063900688e-11,7.717977353465941e-11,1.9783716452132433e-11,5.03367683476586e-10,4.999999921472508,-1.3750384600480867,-1.3750375585719223,-1.3750385679027877,-1.375038077511947
129,2.498927023288692e-10,2.8192079212949836e-11,7.794207451334378e-11,1.992707324631323e-11,5.059127774728043e-10,4.9999999202652505,-1.3449121906164503,-1.3449112985583458,-1.3449122696287457,-1.3449117904163126
130,2.4629387223428407e-10,2.840307418144171e-11,7.875521504210846e-11,2.0089619384084992e-11,5.082540422207214e-10,4.999999917307145,-1.315647413946332,-1.315646552484981,-1.31564750203561,-1.315647019415602
131,2.4930005070571335e-10,2.853244950215274e-11,7.968082204288824e-11,2.003107486192762e-11,4.898897661284789e-10,4.999999907254222,-1.2874623673436338,-1.2874615142490797,-1.2874624502716991,-1.2874619622633225
132,2.4805988796567806e-10,2.868434707527679e-11,8.064084226295684e-11,2.0019176382095148e-11,4.768794534329739e-10,4.999999899723672,-1.2588566219999688,-1.2588557816729202,-1.2588567115660063,-1.2588562127185687
