VAR_WindOffshore,VAR_GasTurbine,VAR_Baseload,VAR_Peak,VAR_WindOnshore,VAR_SolarPanels
900.391532205126,2123.7315648881386,3337.8241086865382,-0.01703965790407826,513.719953458236,323.85832261088945
