Timestep;Price;G_WindOffshore;G_GasTurbine;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeD;G_TypeB;Demand;Total_PV
1.0;0.03997731211881683;3.934168973973442;1.1565296475086815;4.999998569064469;0.0;2.5428570276523783;0.0;-0.0854157138116497;-0.22791414292750778;-0.0853472797637245;-0.22786159522797636;-12.007;0.0
2.0;0.03997942651284853;3.7617551882727813;0.7415057372246184;4.999998569105637;0.0;2.604081516237547;0.0;-0.0821152600720995;-0.2171070108222801;-0.0820466903987163;-0.2170547267841062;-11.509;0.0
3.0;0.03998256555003779;3.9393936337149484;0.35581827684374795;4.9999985691752675;0.0;2.4653060044857353;0.0;-0.0806694127552815;-0.20713669066716828;-0.08060444614488928;-0.20708594620029686;-11.185;0.0
4.0;0.03998829142013451;3.9341689740466865;0.06720043390362478;4.999998569526707;0.0;2.5510202924905725;0.0;-0.08167096189506368;-0.19756869273927413;-0.08160803294425964;-0.1975183814105653;-10.994;0.0
5.0;0.03997955937562898;3.9289443142749136;0.5853564312729304;4.999998569222505;0.0;2.118367238075272;0.0;-0.08724938012465076;-0.19112683701953123;-0.08718807475053211;-0.19108624441184632;-11.076;0.0
6.0;0.03997761891722494;3.8923716911837687;1.007306319209266;4.999998569002194;0.0;2.3551019271310403;0.0;-0.09973938708961137;-0.19169475983742265;-0.09968423740653468;-0.19164423008691386;-11.672;0.0
7.0;0.03997361547259888;3.7199579105739353;2.6986388481311376;4.9999985690712405;0.0;2.4897958038988284;0.0;-0.12191343139086033;-0.20582334344550668;-0.12187134083209467;-0.20577279467865525;-13.253;0.0
8.0;0.19998583005850737;3.568443033222065;4.999999655674751;4.999999942845166;0.5370322919215001;2.1959183581382815;0.0;-0.1396426409032859;-0.22548005764621623;-0.13963879013529196;-0.2254728533567414;-15.571;0.0
9.0;0.19998582489097463;3.7147335223609725;4.999999655885064;4.9999999428741795;1.8265709890704702;2.179591828163736;0.0019349676538258029;-0.14768970458630398;-0.23168256369010512;-0.14768437780374036;-0.2316751252387991;-16.964;5.094530736382057e-7
10.0;0.19998811988913645;2.915360486638863;4.9999996561536255;4.999999942911232;3.1671023454125553;1.918367338534697;0.07933434548046872;-0.1403894615178759;-0.22467519411037157;-0.14039556583674231;-0.22467772649671955;-17.35;2.1270228041555787e-5
11.0;0.1999851696344643;3.9498432416092344;4.999999655940413;4.999999942881815;2.101685450913318;1.6816326488720552;0.3337848074783086;-0.12984335357601132;-0.2155484219211313;-0.129885246525332;-0.21558631946439663;-17.376;9.250606761959264e-5
12.0;0.1999824349451264;3.735632167233277;4.999999655724166;4.999999942851982;1.1248074251023175;2.3183673379730783;0.6230649917280424;-0.1214914367465853;-0.20678980272596856;-0.12157823718781029;-0.20687223706665095;-17.145;0.00018189819048089494
13.0;0.1999836661144867;3.8035527520258294;4.999999655628197;4.999999942838745;0.3792971411602229;2.395918357868802;0.7981810908142646;-0.11681416803283805;-0.1999573157257306;-0.11693504090167818;-0.20007357299520728;-16.743;0.00024977929400571647
14.0;0.19998761740239107;3.923719941675784;4.9999996557131485;4.9999999428504625;0.21648176823296472;2.2653061130442937;0.9631385198131933;-0.11891714301649609;-0.20167402447293975;-0.1190759659236769;-0.20182831266997725;-16.727;0.00032582856091393293
15.0;0.2000095236795238;3.9289446016961658;4.999999656607256;4.99999994297383;0.04577128548284723;2.399999992878176;0.9945820196504336;-0.12492262933621041;-0.20708764765210688;-0.12509910738111366;-0.20725986038117242;-16.705;0.0003615351725822934
16.0;0.199985843309294;3.9289446016588525;4.9999996556684945;4.999999942844303;0.46840069508471543;2.4938775427420876;0.6845007516515927;-0.1368821456404136;-0.21827486469854998;-0.13700837275795877;-0.21839728594097785;-16.865;0.00026172081280725494
17.0;0.19998627536857178;3.8975966367555888;4.999999655808322;4.999999942863592;1.364113320331375;2.4938775427442326;0.28444270284069706;-0.15577639734106102;-0.23562966500760327;-0.15582542536962193;-0.23567685856953974;-17.257;0.00011075252443051425
18.0;0.19998861008083968;3.8766979968273265;4.999999656077741;4.999999942900762;2.9927375264334137;2.0857142782967144;0.07546437555250049;-0.18363720911069784;-0.2626384986539398;-0.18364445364865473;-0.26264519594723523;-18.138;2.8854025471932803e-5
19.0;0.19998926706410414;3.8662486768543602;4.999999655985805;4.999999942888078;2.3862987386344567;2.204081628131577;0.0;-0.19652113797829832;-0.26926278614544946;-0.19651382772064083;-0.2692554034861154;-17.525;0.0
20.0;0.19998980582772946;3.871473336838047;4.99999965596097;4.999999942884651;2.1890696579861832;1.7551020337673828;0.0;-0.20281107757220207;-0.27397650063313045;-0.20280396904340223;-0.27396968970002017;-16.862;0.0
21.0;0.19998996438468897;3.866248676850288;4.999999655882203;4.999999942873783;1.5921274373324468;1.3999999942231987;0.0;-0.19632723189487894;-0.27181395260357;-0.1963207364181618;-0.271807768099756;-15.922;0.0
22.0;0.039965249776250315;3.9289443141384375;4.869059201962113;4.999998568360959;0.0;2.097959078551876;0.0;-0.19036363505984716;-0.26914841561504843;-0.19033835798272264;-0.2691010781434983;-14.977;0.0
