iteration;primal_EOM;dual_EOM;rho_EOM;primal_cfd;dual_cfd;rho_cfd;zeta_cfd;imbalance_cfd
1;550.4030322160592;0.0;0.011000000000000001;35.00000000004116;0.0;0.011000000000000001;-0.003500000000004116;35.00000000004116
2;441.45049688719706;0.6453516679603438;0.012100000000000001;35.00001651129919;0.011067977032346969;0.012100000000000001;-0.007350001816247027;35.00001651129919
3;389.8501883223414;0.4759333068697629;0.013310000000000002;35.00000321300414;0.012174770109707729;0.013310000000000002;-0.011585002205020529;35.00000321300414
4;358.78411867202465;0.3705304983661548;0.014641000000000003;35.000002629586504;0.01339224689698847;0.014641000000000003;-0.016243502555018493;35.000002629586504
5;336.4538770236358;0.31529329857355565;0.016105100000000004;35.00000090102916;0.014731470859143165;0.016105100000000004;-0.021367852686938173;35.00000090102916
6;314.79651239877205;0.3401557269422525;0.017715610000000007;35.00000013156588;0.0162046175887996;0.017715610000000007;-0.027004637708126993;35.00000013156588
7;292.374224920469;0.3861316437145963;0.019487171000000008;35.00000016969097;0.017825079367094387;0.019487171000000008;-0.03320510123818879;35.00000016969097
8;271.28883955177355;0.41036228452306767;0.021435888100000012;35.00000009320908;0.01960758726095693;0.021435888100000012;-0.0400256111063526;35.00000009320908
9;254.07210680692577;0.40407912343275576;0.023579476910000015;35.00000072468785;0.021568346376197305;0.023579476910000015;-0.04752817209669588;35.00000072468785
10;240.93083403206427;0.388758920129449;0.025937424601000018;35.00000056275748;0.02372518090404695;0.025937424601000018;-0.055780989147891154;35.00000056275748
11;231.01251422435843;0.372498924298954;0.02853116706110002;35.000005124976845;0.026097702396451115;0.02853116706110002;-0.06485908908752816;35.000005124976845
12;223.35565319171818;0.35211552475224184;0.031384283767210024;35.00000220216774;0.02870747023882388;0.031384283767210024;-0.07484499818721732;35.00000220216774
13;217.22788538546985;0.32442882982239873;0.03452271214393103;35.00000147318132;0.031578216604705674;0.03452271214393103;-0.08582949796808824;35.00000147318132
14;211.38882243846024;0.31840448721124176;0.03797498335832414;35.00000044675279;0.034736037246503225;0.03797498335832414;-0.09791244737269528;35.00000044675279
15;204.94643856494133;0.34235176877222784;0.04177248169415655;35.00000342537187;0.03820964422304363;0.04177248169415655;-0.11120369284889313;35.00000342537187
16;197.46181978038035;0.3971286607808207;0.04594972986357221;35.0000009092084;0.042030605623774045;0.04594972986357221;-0.12582406182164685;35.0000009092084
17;188.90125287372896;0.4662666131381951;0.050544702849929436;35.00000082359795;0.04623366607300839;0.050544702849929436;-0.14190646765233816;35.00000082359795
18;179.31018401791016;0.5484856676869376;0.05559917313492239;35.00000033530165;0.05085703197075617;0.05559917313492239;-0.1595971138192907;35.00000033530165
19;168.87432395613592;0.632691339681755;0.06115909044841463;35.000001787738206;0.05594273748924646;0.06115909044841463;-0.1790568254104812;35.000001787738206
20;157.89967614746942;0.714972845059045;0.0672749994932561;35.000004744916545;0.061537016437938026;0.0672749994932561;-0.20046250996937412;35.000004744916545
21;146.77904573109785;0.7883524916186996;0.07400249944258172;34.99999974433891;0.06769070841086107;0.07400249944258172;-0.22400875962001776;34.99999974433891
22;135.89142346413593;0.8511001152379956;0.0814027493868399;35.000005765629496;0.07445979206144979;0.0814027493868399;-0.2499096386916313;35.000005765629496
23;125.53401502795786;0.9038532522193868;0.0895430243255239;34.999997867754665;0.08190575278588798;0.0895430243255239;-0.27840059924131894;34.999997867754665
24;115.90353654838486;0.9487194186431767;0.09849732675807629;34.999999513638414;0.09009633230003072;0.09849732675807629;-0.3097406573197494;34.999999513638414
25;107.22251991617131;0.9768038011420751;0.10834705943388392;34.999999563782595;0.09910596567180081;0.10834705943388392;-0.34421472125541364;34.999999563782595
26;99.51532175558619;1.0009684116543385;0.11918176537727232;35.00000285305522;0.10901657248462719;0.11918176537727232;-0.38213619514847447;35.00000285305522
27;92.75805871592536;1.0218934358009055;0.13109994191499957;35.0000006927352;0.11991822233103273;0.13109994191499957;-0.4238498138561338;35.0000006927352
28;87.02418641539343;1.0274456282877493;0.14420993610649954;34.99999389801079;0.1319100189606071;0.14420993610649954;-0.46973478552667935;34.99999389801079
29;82.21293159443542;1.0300318019103554;0.1586309297171495;34.99999398451848;0.1451010212144454;0.1586309297171495;-0.5202082544890322;34.99999398451848
30;78.22034121471685;1.0332723254266216;0.17449402268886446;34.99999881076635;0.15961114534225018;0.17449402268886446;-0.5757290780035421;34.99999881076635
31;74.94233293755745;1.0264107784528134;0.19194342495775094;34.999981110758405;0.17557217110116274;0.19194342495775094;-0.6368019529840472;34.999981110758405
32;72.20727220806701;1.0287007994949986;0.21113776745352605;34.999987837168696;0.1931294253438588;0.21113776745352605;-0.703982128373505;34.999987837168696
33;69.83038622635503;1.0328304045311631;0.23225154419887867;34.99999169188159;0.21244239123880895;0.23225154419887867;-0.7778803294406634;34.99999169188159
34;67.63606481160431;1.0435283316520374;0.25547669861876654;34.999923012983224;0.23368617229633704;0.25547669861876654;-0.8591681911067357;34.999923012983224
35;65.48748632295025;1.0683526091834672;0.2810243684806432;34.99999883216134;0.25705534649383166;0.2810243684806432;-0.9485850326397484;34.99999883216134
36;63.26561531123588;1.1140934093054262;0.30912680532870757;34.99996419604032;0.2827606007354187;0.30912680532870757;-1.0469434609901218;34.99996419604032
37;60.86819874760944;1.2014106571869232;0.34003948586157834;22.113005314117963;2.8838952876596267;0.34003948586157834;-1.115300687879822;22.113005314117963
38;58.30706665124836;1.2920259403169536;0.3740434344477362;13.25096988006701;1.8081177240275348;0.3740434344477362;-1.1603592177316744;13.25096988006701
39;55.53920673712615;1.4265365133936678;0.41144777789250986;14.999997350432194;0.3196072972440236;0.41144777789250986;-1.2164657229883005;14.999997350432194
40;52.56577503045109;1.5626645199078022;0.4525925556817609;14.999999942536336;0.17742437882564072;0.4525925556817609;-1.2781828894357439;14.999999942536336
41;49.49626994067748;1.7029974828747612;0.497851811249937;13.494635231935431;0.3169502522407033;0.497851811249937;-1.3392586039118917;13.494635231935431
42;46.310546678991216;1.8580017380700453;0.5476369923749307;7.773237118744645;1.0537867926669817;0.5476369923749307;-1.3779578057003143;7.773237118744645
43;43.0695099889983;2.009583383468883;0.6024006916124238;1.070019288817123;2.170493312796844;0.497851811249937;-1.3720979842492047;-1.070019288817123
44;39.88012065343707;2.1625877064483516;0.6626407607736663;26.74062731021868;3.7945190801938087;0.5476369923749307;-1.2389692868456856;-26.74062731021868
45;36.72751665739283;2.3158798818591992;0.728904836851033;72.99529357243519;9.877642171636696;0.6024006916124238;-0.8392200565503505;-72.99529357243519
46;33.640877212261174;2.465773872824798;0.8017953205361363;93.94960901201172;5.152450857177585;0.6626407607736663;-0.2732669620948238;-93.94960901201172
47;30.643074707316792;2.610186726715477;0.8819748525897501;106.37579831685878;3.7784143743728897;0.728904836851033;0.43162243715107007;-106.37579831685878
48;27.758091163866798;2.7464749608140115;0.9701723378487251;111.8704526786618;2.8109331906403017;0.8017953205361363;1.247051577732982;-111.8704526786618
49;25.006100143105733;2.87237699458762;1.0671895716335977;112.9195522110115;2.6231042126506265;0.8819748525897501;2.1524352633312316;-112.9195522110115
50;22.405713540447447;2.985128601135201;1.1739085287969575;108.15947816931795;3.1141153882698567;0.9701723378487251;3.1063746614769165;-108.15947816931795
51;19.967612823626467;3.0830951606284978;1.2912993816766534;101.24350965394832;3.6564418896437654;1.0671895716335977;4.088611186006727;-101.24350965394832
52;17.703898241312388;3.164603533271701;1.4204293198443187;93.75862946445405;3.960244358850533;1.1739085287969575;5.089193502157966;-93.75862946445405
53;15.620124229759904;3.228285418817157;1.5624722518287508;85.5193010632502;4.345027770823083;1.2912993816766534;6.093111871107007;-85.5193010632502
54;13.724341384153142;3.273244074560034;1.718719477011626;76.67774608759353;4.746722338258163;1.4204293198443187;7.083251132219697;-76.67774608759353
55;12.012839674337057;3.2988570244724413;1.8905914247127888;67.6895036399004;5.131345831882817;1.5624722518287508;8.04473268837793;-67.6895036399004
56;10.483898772737543;3.3047914713654647;2.0796505671840677;59.36621657224232;5.672457824440193;1.718719477011626;8.972313349279778;-59.36621657224232
57;9.136638376932384;3.2915920226944158;2.2876156239024747;50.809044175230554;6.198138457958295;1.8905914247127888;9.845578287602907;-50.809044175230554
58;7.95724098395734;3.2588589145549722;2.5163771862927224;42.347359127687724;6.583344071256698;2.0796505671840677;10.6461938278633;-42.347359127687724
59;6.95428009278083;3.209955009995801;2.768014904921995;34.25088245408684;6.8100800857591395;2.2876156239024747;11.358492499085266;-34.25088245408684
60;6.095752470139902;3.1441181053149445;2.768014904921995;26.67388573618443;6.914997551422594;2.5163771862927224;11.968688476688115;-26.67388573618443
61;5.396128770961212;2.967116338418569;2.768014904921995;19.745179162598593;6.8809365686666615;2.768014904921995;12.465551660528371;-19.745179162598593
62;4.837680139757198;2.7822315003330775;2.768014904921995;13.598153717694863;6.6618093856517175;3.0448163954141947;12.84195058222837;-13.598153717694863
