iteration;primal_EOM;dual_EOM;rho_EOM
1;550.3868861089892;0.0;0.011000000000000001
2;441.88940448519696;0.6424048988510951;0.012100000000000001
3;390.7690208463823;0.4683641299657672;0.013310000000000002
4;359.4854603890352;0.36458456023671965;0.014641000000000003
5;336.3810453662448;0.31850850774392947;0.016105100000000004
6;314.5475808993483;0.34263292967863324;0.017715610000000007
7;292.3623016718312;0.39029182810049445;0.019487171000000008
8;271.8131641484765;0.4105602096448313;0.021435888100000012
9;255.09385718542487;0.39914824377888963;0.023579476910000015
10;242.08573561625934;0.3893431081795173;0.025937424601000018
11;232.16377430360834;0.3769796292268491;0.02853116706110002
12;224.38019252590092;0.36435619546514075;0.031384283767210024
13;218.06974416647245;0.3432125768706137;0.03452271214393103
14;212.13621215499253;0.3382140524484674;0.03797498335832414
15;205.62880067536258;0.35873671379535177;0.04177248169415655
16;198.17588764384192;0.4045748417484351;0.04594972986357221
17;189.63884935593083;0.46835132309553307;0.050544702849929436
18;179.96940353697872;0.5547977769016171;0.05559917313492239
19;169.34405012887188;0.6493481289842596;0.06115909044841463
20;158.13049931151681;0.7323025567497249;0.0672749994932561
21;146.91537791123346;0.7922944726188829;0.07400249944258172
22;136.1150224324011;0.8425448976825551;0.0814027493868399
23;125.91447030874014;0.8863363350832534;0.0895430243255239
24;116.48194080637215;0.9262983729547174;0.09849732675807629
25;107.81935227571797;0.9733181149959701;0.10834705943388392
26;100.06025564549469;1.0039679957602656;0.11918176537727232
27;93.2684560439;1.0334695562280674;0.13109994191499957
28;87.37664080678877;1.0589537696973073;0.14420993610649954
29;82.44846582851423;1.0707837571940524;0.1586309297171495
30;78.36049283711979;1.0825871743180162;0.17449402268886446
31;75.0625202046059;1.0743190006753052;0.19194342495775094
32;72.36295935522239;1.069901708417373;0.21113776745352605
33;70.08299563928608;1.0657620791154834;0.23225154419887867
34;67.99855288527327;1.0643045908108202;0.25547669861876654
35;65.95986401672369;1.078327557920188;0.2810243684806432
36;63.8268801563489;1.118115452243875;0.30912680532870757
37;61.53794107406848;1.1832223558718058;0.34003948586157834
38;59.03197983148393;1.2799275656707554;0.3740434344477362
39;56.23674751809199;1.4100672650445543;0.41144777789250986
40;53.14690384585492;1.5686981107890088;0.4525925556817609
41;49.81260306440578;1.7321757850606907;0.497851811249937
42;46.39788108183458;1.8695652519879105;0.5476369923749307
43;43.00181371071463;2.0004570799913983;0.6024006916124238
44;39.646779367178254;2.132897311812421;0.6626407607736663
45;36.35319030494677;2.2630580310007025;0.728904836851033
46;33.15749126161336;2.3990663223800177;0.8017953205361363
47;30.079637366648715;2.537073192090124;0.8819748525897501
48;27.15524358615744;2.671339517651329;0.9701723378487251
49;24.38707009604913;2.7935696262076744;1.0671895716335977
50;21.798693064908274;2.902000614510547;1.1739085287969575
51;19.399073306778433;2.9958568233812324;1.2912993816766534
52;17.191154604249306;3.069556736259418;1.4204293198443187
53;15.185983013795786;3.1211138431158774;1.5624722518287508
54;13.384617897855794;3.1488902474488345;1.718719477011626
55;11.78166015835436;3.1539928956691465;1.8905914247127888
56;10.36655483495014;3.137397105223856;2.0796505671840677
57;9.126618751388602;3.101246294310254;2.2876156239024747
58;8.046576423071388;3.0510081777265383;2.5163771862927224
59;7.106202343976734;2.9893246982130064;2.768014904921995
60;6.287771269711174;2.922455321842529;3.0448163954141947
61;5.574923712766132;2.8535785649827994;3.0448163954141947
62;4.969746752628396;2.6888297425985845;3.0448163954141947
63;4.452023040701118;2.5283485995140063;3.0448163954141947
64;4.0146399304634155;2.3719822140460325;3.0448163954141947
65;3.6680416334760877;2.2205761944591424;3.0448163954141947
66;3.406247696331034;2.074069267224293;3.0448163954141947
67;3.2277629864382655;1.9329158433829323;3.0448163954141947
68;3.1238933607358224;1.797980527089638;3.0448163954141947
69;3.075443807076513;1.668341016389421;3.0448163954141947
70;3.0762846489411;1.544960571007023;3.0448163954141947
71;3.1129402550576244;1.429972522750214;3.3492980349556145
72;3.126338180509139;1.3183102757645435;3.6842278384511764
73;3.0999224664904133;1.2287658681136775;4.052650622296294
74;3.0498563580160103;1.1747261237676154;4.457915684525924
75;2.9728159942817323;1.1436749974760863;4.903707252978516
76;2.8774370101869797;1.1480408469677938;5.394077978276369
77;2.7573031238529313;1.1827467541826944;5.933485776104006
78;2.622753800549037;1.2404555654927805;6.526834353714407
79;2.473859350778204;1.3132484113677942;6.526834353714407
80;2.3462497561730964;1.3115173789611;6.526834353714407
81;2.229464054477957;1.2976061494872901;6.526834353714407
82;2.127791304940268;1.2806352449739615;6.526834353714407
83;2.0287185097321383;1.2314968930142034;6.526834353714407
84;1.9326660164224352;1.1771269320763122;6.526834353714407
85;1.8537504509131972;1.1143575101785368;6.526834353714407
86;1.7744851127315067;1.0377598825165935;6.526834353714407
87;1.7036241600545474;0.9588251207365787;6.526834353714407
88;1.6350193239822306;0.8814195987577442;6.526834353714407
89;1.568680785277612;0.8065815742259004;6.526834353714407
90;1.50474879272233;0.7414022527506395;7.179517789085849
91;1.4177532656976242;0.7344727117632334;7.179517789085849
92;1.3425040470321925;0.6913393759203283;7.179517789085849
93;1.2675935640430758;0.6627405685010476;7.179517789085849
94;1.1935450285058358;0.6486014545425418;7.179517789085849
95;1.1188486604658334;0.6505966560185259;7.179517789085849
96;1.054056109196448;0.6811045900537862;7.179517789085849
97;0.991068242222839;0.6911578914804186;7.179517789085849
98;0.9374529740173994;0.7006603500400445;7.179517789085849
99;0.8844293167495044;0.6608967880520981;7.179517789085849
100;0.8312570465272129;0.630215904943056;7.179517789085849
101;0.7782741768296576;0.6770587485708465;7.179517789085849
102;0.7265826660731934;0.6564996124088185;7.179517789085849
103;0.6770888036942021;0.6181748781760495;7.179517789085849
104;0.630650496582803;0.6009205351568109;7.179517789085849
105;0.5765479738616491;0.5778635114304206;7.179517789085849
106;0.5296199371903199;0.5703875247954528;7.179517789085849
107;0.4929158777694696;0.5456953255896215;7.179517789085849
108;0.46311256664491113;0.5206929370885335;7.179517789085849
109;0.4368669305730853;0.4836012098126663;7.179517789085849
