Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;70.2756883324525;76.85000424735972;63.0681335413331;63.53174339007841;70.50531848435976;56.05741523189246;67.40195106472757;73.90557142142687;60.37865091703156
GasTurbine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Baseload;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Peak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WindOnshore;63.912104975779556;75.96646968218512;51.625159533590974;61.51507229699292;73.41279713002993;49.501785703044035;69.55256968459061;81.27284556860346;57.484594936197915
SolarPanels;90.54081866944972;105.03303534610673;75.7620825280113;89.68383560352758;104.99853823961907;74.13348206068909;77.09417654019443;92.80394036455093;61.022313060804485
