iteration,WindOffshore,GasTurbine,Baseload,Peak,WindOnshore,SolarPanels,TypeC,TypeA,TypeD,TypeB
1,5.0000000000058975,5.00000000000241,5.00000000000241,10.000000000000105,5.000000000001816,4.999999999996734,0.0,0.0,0.0,0.0
2,5.000000000059965,5.00000000000099,5.0000000009337215,9.999999999997673,5.000000000005964,5.00000000001081,8.126527445693477e-7,6.420520538312872e-6,-2.863256447996412e-7,-1.3752481921577824e-6
3,4.999999999999469,5.000000000002524,5.000000000310837,10.000000000002068,5.000000000001145,5.000000000004426,1.251157986193219e-7,2.536908969516517e-6,1.1775648646896392e-7,-1.1012637484532477e-6
4,4.999999999995319,5.0000000000023,5.000000000013517,10.000000000004093,4.999999999999657,5.000000000000663,1.5184635883366507e-7,1.8643391664206225e-7,-1.3283680375179406e-8,-1.3066789311703968e-7
5,4.999999999992526,5.000000000032816,5.000000000010734,10.000000000005889,4.999999999997232,4.999999999999452,1.6289366309317905e-7,2.876481828282829e-7,-1.8002789366508396e-6,-6.08361565944373e-8
6,4.999999999998005,5.000000000016595,5.000000000002298,9.99999999999273,4.9999999999988,4.999999999987701,5.3938268001343185e-8,2.4367395835466404e-6,-1.2899738964884218e-6,-3.91010436482336e-7
7,4.999999999997974,5.000000000084158,4.999999999998863,9.999999999997376,4.999999999998355,4.999999999982773,1.422360477597688e-7,3.077921191701715e-6,-8.607672444254823e-8,-3.2299016860769997e-6
8,4.999999999998341,5.0000000001367155,4.999999999996433,9.99999999999587,4.999999999998261,4.999999999981533,1.1922904835102883e-6,1.2330670268058647e-6,-1.4702518312833214e-5,-1.0495653459701348e-8
9,4.9999999999985425,5.000000000271783,4.999999999997168,9.999999999994287,4.99999999999916,4.999999999981375,2.2920624269424058e-8,1.3005533893673942e-7,-1.8601249603614077e-8,-1.827276864691105e-8
10,4.9999999999981535,5.000000000052197,4.999999999998634,9.999999999995033,4.999999999998977,4.999999999976386,7.596711413527464e-9,1.9248170214935977e-7,5.6792007046080415e-6,-1.5275852273739992e-7
11,4.999999999998147,5.000000000078225,4.9999999999986855,9.9999999999995,4.999999999997818,4.999999999969933,3.48505630568867e-8,4.5015813120797555e-7,-2.396096069114275e-7,-1.1973903952641525e-8
12,4.999999999998123,5.0000000003582254,4.999999999992023,9.999999999999545,4.999999999997865,4.999999999967603,3.982770981516323e-6,9.860060685884046e-6,1.3354853451085415e-5,8.73794300142589e-7
13,4.999999999998106,5.0000000000941425,4.999999999991933,9.999999999999426,4.999999999997973,4.9999999999677955,1.7071492634122931e-7,4.500877606085765e-8,2.013744964774686e-6,5.731462012112495e-7
14,4.9999999999980895,5.000000000083502,4.99999999999032,10.000000000000718,4.999999999998132,4.999999999967192,3.106149194702261e-6,5.610185066874858e-6,1.8679335160720124e-6,5.305868098889029e-7
15,4.999999999987498,5.000000000090296,4.999999999986949,9.999999999999698,4.999999999998289,4.99999999999546,6.97838953028125e-8,7.679755568717804e-7,1.642678835468572e-6,3.1745242930104747e-7
16,4.999999999998109,5.000000000087476,4.999999999994753,10.000000000000322,4.9999999999969456,4.999999999995065,4.6155014877162405e-7,5.392644797000894e-7,-5.577232946621231e-7,-6.279635466198721e-7
17,4.999999999996529,5.00000000000921,4.999999999986555,9.999999999998453,4.999999999996842,4.999999999956088,8.530112143369991e-8,2.438586993661592e-7,4.3464676339061044e-8,-2.044397621140433e-7
18,4.999999999992962,5.000000000008913,4.999999999977856,9.999999999997861,4.999999999996582,4.9999999999485265,1.423304674041008e-7,6.722796947969888e-7,-2.011797945145383e-7,-3.0853322922473736e-7
19,4.999999999990292,5.000000000009347,4.999999999968403,9.99999999999606,4.999999999994807,4.999999999946195,1.3729144302638222e-6,5.655803054110253e-6,-2.9026203268968387e-8,1.2021503450678993e-6
20,4.999999999988254,5.000000000017618,4.999999999947663,9.999999999994726,4.999999999995541,4.999999999945768,9.852083526208315e-8,9.311678240002011e-8,5.039811349571043e-7,3.880689734560248e-7
21,4.999999999993245,4.999999999999301,4.999999999988422,9.999999999956572,4.999999999950609,4.999999999989709,-3.046742246102326e-7,6.189361216640756e-8,8.700615657852303e-8,-2.3759022299216835e-7
22,4.99999999997308,4.999999999994556,4.99999999996709,9.999999999953483,4.999999999947138,4.999999999988776,3.324293937849875e-7,2.677385317214008e-7,1.7648719915476607e-7,-2.2367257479828836e-7
23,4.999999999965088,4.999999999998778,4.999999999933188,9.999999999994508,4.9999999999414655,4.9999999999886535,2.5773992991508674e-7,3.7345048902905346e-6,2.4262340737650954e-7,-5.368934491560816e-9
24,4.999999999960763,4.999999999999096,4.999999999935001,9.999999999993053,4.9999999999931495,4.99999999998731,1.1332895185791964e-6,5.46844453620772e-7,-1.02281084953701e-7,-4.057185780367817e-9
25,4.999999999957131,4.999999999997609,4.99999999998244,9.99999999999884,4.9999999999267315,4.999999999987385,6.287502380132791e-6,4.3761953390499173e-7,3.243066227657452e-7,-5.631149959017324e-6
26,4.999999999956155,4.999999999997356,4.999999999974224,10.00000000000047,4.999999999917798,4.999999999983723,1.3981582142083346e-6,1.4397005682069023e-7,-6.151268127927684e-8,-5.333815577795552e-6
27,4.999999999951214,4.999999999995859,4.999999999969224,10.000000000002453,4.999999999907242,4.999999999983525,-9.023087186645183e-8,1.6918799750872596e-7,-1.0687312611036932e-6,-3.8092156278713115e-7
28,4.999999999932164,4.999999999994037,4.999999999963563,10.000000000002826,4.999999999895391,4.999999999920467,8.317604147051344e-7,3.047175227835411e-8,-1.8323889470588686e-6,-1.4582663496576266e-7
