iteration,WindOffshore,GasTurbine,Baseload,Peak,WindOnshore,SolarPanels,TypeC,TypeA,TypeD,TypeB
1,5.000000000001302,5.000000000001355,5.000000000001355,9.999999999999998,5.000000000003182,4.999999999989677,0.0,0.0,0.0,0.0
2,5.000000000031901,5.000000000012262,5.000000000334842,10.000000000002068,5.000000000009452,5.000000000007639,5.5472629520583485e-8,8.949950188367634e-10,2.468618278780493e-7,-4.345458256237256e-7
3,4.999999999997941,5.0000000000073825,5.000000000290035,10.000000000003048,5.000000000005958,5.000000000012594,2.8293848398577464e-7,8.968454564465437e-8,-9.86210281666913e-7,7.757626831668483e-9
4,4.999999999991117,5.0000000000130695,5.000000000013043,10.00000000000327,5.000000000007261,5.000000000007012,5.421135674972606e-8,7.159612923288886e-7,-1.8076368319530581e-6,-7.960003641679738e-5
5,4.999999999992052,5.00000000002484,5.000000000017958,10.000000000003082,5.0000000000079945,5.000000000000513,1.4477477193429162e-7,3.000844131820081e-8,-4.6192409743798156e-7,-2.031999696406708e-5
6,4.999999999999328,5.000000000072006,5.000000000005968,9.999999999996044,4.999999999996874,4.99999999998543,3.382030315775562e-8,7.982892086282918e-7,-2.8229691888784535e-7,-1.3377536684809825e-7
7,4.999999999999151,5.0000000000405755,5.000000000000309,9.99999999999531,4.999999999997222,4.9999999999811,3.354802891818804e-8,1.235831069626922e-7,-1.4107532318035704e-6,-7.739144714800679e-7
8,4.999999999999135,5.000000000120954,4.999999999994534,9.999999999990697,4.999999999996638,4.999999999978743,4.678180970011874e-8,2.65464546864102e-7,-4.5105167377423866e-7,-2.530418468507968e-5
9,4.999999999998878,5.000000000076547,4.999999999996733,9.999999999994131,4.9999999999943014,4.999999999976908,5.2306760331928326e-8,8.444784041930642e-8,-1.2210140185460905e-6,-1.1039324278371895e-7
10,4.999999999998641,5.000000000051553,4.999999999996124,9.999999999993022,4.999999999997148,4.999999999990802,1.1850259764929437e-8,8.905156466371873e-8,-7.947804187817132e-8,-3.7041960710975017e-9
11,4.999999999998676,5.000000000043782,4.999999999998889,9.999999999993829,4.999999999996477,4.999999999977947,1.779262931332696e-8,3.283730238117011e-7,-1.647476237125112e-6,-1.0057650187590641e-9
12,4.999999999998336,5.000000000134798,4.999999999997819,9.99999999999075,4.999999999990834,4.999999999993282,2.811904567074675e-8,8.87680057837815e-9,-2.040522474052275e-5,-1.0324945801727215e-8
13,4.9999999999982165,5.00000000001379,4.999999999998601,9.99999999998965,4.999999999997882,4.999999999992112,-5.00666799470152e-9,4.339211225522908e-7,-5.706561828469452e-6,-2.3056652845962367e-7
14,4.999999999998094,5.0000000000096385,4.9999999999922755,9.999999999998083,4.999999999986857,4.999999999992744,9.242416919726754e-8,2.965757596919306e-8,-1.0858756689793373e-6,3.473304857884114e-8
15,4.99999999999781,5.000000000007731,4.999999999991644,9.999999999998886,4.999999999989729,4.9999999999742055,1.2417540458047259e-8,8.815047225990159e-8,-2.6514290791376497e-7,5.6847473443634695e-9
16,4.999999999996945,5.000000000005344,4.9999999999872715,9.999999999999599,4.999999999990335,4.999999999987496,4.3537351405557354e-8,1.7398937023258413e-7,-1.3094781529472053e-6,-9.394620397283078e-9
17,4.999999999991149,5.000000000007649,4.999999999997968,10.000000000000428,4.999999999983692,4.999999999958532,1.526898607923279e-7,4.034918769949269e-8,-5.597424888221795e-7,-2.178838109948726e-7
18,4.999999999983328,5.000000000005441,4.999999999997906,9.999999999999861,4.999999999976473,4.99999999996014,-2.659620690554423e-8,8.364742493111875e-8,-5.462563806932949e-8,9.63354999392203e-9
19,4.999999999981199,5.000000000017869,4.999999999995991,9.999999999999021,4.999999999978415,4.999999999961335,2.2373833552677676e-7,2.5884740936406306e-7,-7.213430476489496e-8,-5.91573318212793e-8
20,4.9999999999778,5.000000000020845,4.999999999996686,9.999999999996817,4.999999999976106,4.999999999957339,4.4597731458129885e-6,-7.871872007116164e-9,8.255530163850297e-7,-1.1424552730341294e-8
21,4.9999999999936815,5.00000000000007,4.99999999995518,9.999999999988876,4.999999999983103,4.999999999962557,2.1418434578672909e-7,2.722010453730343e-7,-8.375493268322669e-7,6.0122034109004536e-9
22,4.999999999992777,4.999999999997992,4.999999999958791,9.999999999987049,4.999999999986696,4.999999999959176,1.6322868709015982e-7,3.832114856459486e-8,-2.0934092396474682e-7,-2.3767549793426984e-7
23,4.999999999991645,4.999999999999401,4.999999999951085,9.99999999998608,4.999999999988677,4.999999999957415,3.290035247603489e-7,1.1279049883913819e-7,8.65273526136018e-8,-1.4643781838295816e-7
24,4.999999999990378,4.999999999997578,4.999999999938167,9.99999999997308,4.999999999981849,4.99999999996695,2.442396177117863e-7,1.4995537278485773e-6,-1.3783644482700049e-6,-1.051482392212045e-6
25,4.99999999999299,4.999999999997414,4.999999999952869,9.999999999997607,4.99999999999143,4.999999999887625,3.920634068311041e-7,1.501897699696956e-7,-1.5147263167074633e-8,-5.581044589472975e-7
26,4.999999999935615,4.999999999994723,4.99999999996121,9.999999999999897,4.999999999982866,4.999999999880498,2.7330178548888002e-6,1.8523502787865303e-7,1.2007557263488123e-6,-6.827620109928394e-7
27,4.9999999999781535,4.999999999994942,4.9999999998852065,10.000000000000053,4.999999999980788,4.999999999865783,-2.615769790092743e-7,3.9453715853117987e-7,-1.1212970275786367e-6,-3.485472361870654e-8
28,4.999999999942055,4.9999999999937135,4.999999999930743,10.00000000000139,4.9999999999762625,4.999999999874262,-1.0491056361021373e-7,1.2839827700684258e-8,-2.3240096193705702e-7,8.185894535155585e-8
29,4.999999999974152,4.999999999992237,4.9999999998381695,10.000000000016081,4.999999999968004,4.999999999972793,5.903330554814552e-8,4.938826790093391e-8,-5.929669199890144e-8,1.1856280034963871e-6
30,4.9999999999669695,4.999999999969619,4.999999999919326,10.000000000013644,4.99999999991015,4.999999999842185,-4.106912894698207e-6,-1.7665120048936397e-9,2.1400858940359734e-6,-1.8992807270128335e-7
31,4.999999999981588,4.999999999972496,4.99999999991158,10.000000000004947,4.999999999955355,4.999999999963373,2.892766888279607e-6,-1.7917120336276857e-8,1.193824894506764e-6,-9.706152811005055e-7
32,4.999999999980342,4.99999999995899,4.999999999889458,10.000000000003054,4.999999999953503,4.99999999984268,7.972836955810192e-6,-1.7503932262251086e-7,1.2548362066128047e-6,-1.4840006107129978e-7
33,4.999999999979247,4.999999999987656,4.999999999957927,10.00000000000974,4.999999999861556,4.999999999732445,5.736683737171152e-6,-1.325052551707142e-8,8.390777424851113e-7,-2.1219215050059997e-8
34,4.999999999966278,4.99999999998758,4.9999999997520135,10.000000000024318,4.999999999947423,4.999999999937525,2.597404117673649e-5,-4.290693456937519e-8,1.4538830055654433e-7,-9.833851435250854e-7
35,4.999999999973701,4.999999999962652,4.999999999709611,9.999999999983116,4.999999999969922,4.9999999997918385,4.496584737385948e-6,-1.2476026185736572e-7,-7.237312872962079e-5,-1.8008592419306564e-5
36,4.999999999745712,4.999999999926404,4.999999999942445,9.999999999902363,4.9999999999600995,4.999999999886257,-6.867812690161259e-7,-3.3062172323676462e-6,-0.00010476642830409349,-4.3898113540239645e-6
37,4.999999999915466,4.999999999557699,4.999999999600526,0.6328976215316636,4.999999999956491,4.999999999868589,-0.0001235735627408074,-3.412352774227085e-5,-0.000780665782720726,-0.00016901485836697138
38,4.999999999893205,4.9850566052284035,4.999999999196111,0.2270954158299272,4.999999999937832,4.999999999486343,-0.2280098918001624,-0.3678804604447358,-0.2274521330556533,-0.36858608279453486
39,4.99999999985531,4.976191270464526,4.998845755548524,0.09235264081938295,4.999999999918179,4.999999999667731,-0.24279500137775606,-0.42100422067946197,-0.24287583481199346,-0.4194695882365782
40,4.999999999808316,4.930339997893479,4.997551559518239,1.7099817666597395e-10,4.999999999898057,4.999999998487642,-0.2557607625818448,-0.4283641391268896,-0.2558574940019374,-0.4285752497059743
41,4.999999999887753,4.898571991016141,4.988575471380091,4.996732853062969e-11,4.999999999753135,4.999999999007239,-0.2810342472691979,-0.547722695228967,-0.28082828898751744,-0.5497416879315411
42,4.999999999926512,2.396552720679199e-10,1.831944647082789e-10,6.432347124317486e-11,4.999999685187711,4.999997861193325,-0.29476792800470003,-0.5372649184446217,-0.29483661449383347,-0.5413977696003403
43,4.999999999936871,5.758442136253615e-11,1.0991937586890602e-10,1.4400325734197855e-10,4.927883713411635,4.973561706899088,-0.5698013978416612,-1.0181121783925735,-0.5691953204557767,-1.0184390758798436
44,4.999999999834258,3.73657097027769e-11,3.9591411465461354e-10,1.4701431768390564e-10,4.93254527352677,4.975617048750248,-0.5919935414566829,-1.0276067646394527,-0.5921071850629601,-1.0281815742513694
45,4.999999999392245,2.7598520456559705e-11,3.385521262241749e-11,9.644591149635563e-12,4.936797540731468,4.977404493962591,-0.6352716503224272,-1.0411271060284375,-0.6352473499194182,-1.0425135878459393
46,3.5874980013893043,3.0077358493523465e-11,3.2134466631817124e-11,3.545339854768212e-11,4.940574495574557,3.84072282245977,-0.7637783969373444,-1.380915201908886,-0.7637125368785324,-1.3808519162516752
47,2.5388375526329336,2.6186801353867472e-11,2.3019360786310236e-11,2.701129578762782e-11,3.576895749126635,1.4455683381978903,-0.7671336651364805,-1.3054944702412816,-0.7681271138515935,-1.3058254552318718
48,2.7386508586313827,2.0836271813267436e-11,2.2067420111677045e-11,2.791505498493996e-11,1.1183136164246996,3.112887405179726e-9,-0.7190928233051964,-1.1450326602065881,-0.7074808336293004,-1.144717562478531
49,2.9179311888055195,1.8251309999610952e-11,2.3221649818585987e-11,1.526976831861773e-11,0.6804414975972496,4.122617492318037e-10,-0.4833225076286935,-0.8277555538006034,-0.48365700678754014,-0.8279460826665228
50,3.077723684782427,1.842990197986594e-11,9.41999330087247e-11,1.5012104983256186e-11,0.985695137263038,3.4210506479197163e-10,-0.45591830509806214,-0.7737179157336532,-0.45596347913564644,-0.7740686209057137
51,3.2176344146297615,4.490484759304379e-12,4.3961808748030303e-11,4.126862428735989e-12,1.2571106248066493,5.884522201915099e-10,-0.46611114490419014,-0.78210131077348,-0.4662890942777481,-0.7820245868470745
52,2.7155423931423255,4.362771092957986e-12,4.4118313544425154e-11,3.2366712912101067e-12,1.5024186853945192,3.03577242759457e-10,-0.49823260802488756,-0.8161988304985505,-0.4803059962421543,-0.8144573940929039
53,2.0147697687004733,9.203313763371506e-11,4.524586502358573e-11,2.3073594747053573e-11,1.7168922738593413,2.392029947581409e-10,-0.5210780905173286,-0.8443588546379849,-0.5193644227146972,-0.8440825440297244
54,2.1905264183570603,1.12242633723278e-11,4.935717106976676e-11,2.0924103441133667e-11,1.8543856952567315,1.7258512529213845e-10,-0.558681486288621,-0.8918238915478481,-0.5605463351832451,-0.9015376246844387
55,2.3315037198260793,7.193086506279761e-12,9.405708553665269e-12,4.855989762894109e-11,1.964873856039099,1.7491984613726323e-10,-0.5887968870475262,-0.9577965292458482,-0.5885849541902233,-0.9575566300714159
56,2.4462078643760066,6.426344516399443e-12,2.5388737757216798e-11,4.364076394471946e-11,2.0721842793725145,1.3957680182840893e-10,-0.6015418573231442,-0.9725387906885372,-0.6008931836424776,-0.9726850483827165
57,2.541524174203881,1.513763577232468e-11,1.8272137840586035e-11,1.3677916500977266e-11,2.1747821966291063,1.343946195743811e-10,-0.6145235620320572,-0.990547218826276,-0.6147543802191515,-0.9901104062996791
58,2.6179771818570394,1.9514830275445404e-11,1.9749740832330123e-11,1.1212047485690314e-11,1.7977114817817412,1.2938014571082913e-10,-0.6290029169101845,-1.0124658838927079,-0.6290207679223071,-1.0030407026415495
59,2.6827668446141466,2.6692776499622706e-11,2.2933481959826715e-11,1.0067113845279385e-11,1.465249196335135,3.0279739706391133e-10,-0.6305095313686286,-1.0134949538406353,-0.6302152461662519,-1.0092492623728362
60,2.735277756313818,6.248175949751745e-12,8.481893259728211e-12,2.001645859112297e-12,1.5299190740271282,3.483706839410372e-10,-0.6330701108493862,-1.0170050026468282,-0.6332883320068904,-1.01558165608742
61,2.7771720550885144,1.682914668952032e-11,1.1449545828888675e-11,6.916514542835894e-11,1.5758170604706703,3.599769021142556e-10,-0.6525694037171036,-1.047153796633903,-0.6527871971828894,-1.0472728288426856
62,2.817430325037519,4.861649760574782e-11,1.103437360019597e-11,2.647965663843984e-12,1.6183249193000562,1.0967905904914376e-9,-0.6717841891127537,-1.0773073039476515,-0.6720879133550945,-1.0794391013913702
63,2.849847146778717,4.653722809846968e-11,5.036155459482216e-11,1.0559213240079841e-11,1.6512480754922796,1.2575953010380937e-9,-0.6983962374832401,-1.1167554995017202,-0.6987673373908745,-1.1132560632833168
64,2.8727966797180833,4.770415269681728e-11,5.085979777312076e-11,5.195790723697722e-12,1.6705053160033079,5.029970302733869e-10,-0.7324545334544261,-1.168595282205358,-0.7319819753789019,-1.1810360018461916
65,2.883787237096955,4.890204503838981e-11,8.242105570689502e-12,9.107664959408142e-11,1.6723982250959861,2.467782218157972e-9,-0.7683049684291389,-1.2235743242689465,-0.7684943155210838,-1.2368577936744911
66,2.8819818731991327,5.0027511461090725e-11,8.372023661796482e-12,9.591425081595159e-11,1.6552402156281825,2.344991259995383e-9,-0.8058570610560901,-1.2823609092110442,-0.8064006073159756,-1.2822522421960227
67,2.8686512898514285,1.2320120951323684e-10,9.162901672685996e-12,3.217633239054372e-11,1.619836371356459,1.6210146977919156e-9,-0.8461758444425834,-1.343802792021644,-0.8463108042026708,-1.3438257857187885
68,2.8438716208984203,1.2469050239991094e-10,9.15828027290264e-12,3.285309846505841e-12,1.5679084676273904,2.535618171308655e-9,-0.8881555339882653,-1.408229232344571,-0.887640930207595,-1.4083562255938207
69,2.807232291027649,1.2638524917633553e-10,9.00595987426146e-12,3.306607366596254e-12,1.4987133240267105,2.8733785564174386e-9,-0.9317332537741605,-1.475331337768166,-0.9313466943244915,-1.4756239417300256
70,2.6953598721902106,1.2814630676656029e-10,8.964490199988372e-12,3.822179723685258e-12,1.4112957414494502,3.1812293739009007e-9,-0.9761785489292611,-1.5445706644200694,-0.9766868700877122,-1.5449890767098495
71,2.3411339527006354,1.3045610496033804e-10,9.144627903772591e-12,5.852084761129502e-11,1.3041417884774211,5.92249285590392e-9,-1.0247676239674204,-1.6188995875988332,-1.0248510799190635,-1.6191878485256292
72,2.046793261312912,1.1011509183409364e-10,5.311080122398848e-11,6.087547179627419e-11,1.1756094487702728,6.364730733158393e-9,-1.0835381697124067,-1.7102621675381846,-1.0838926547426295,-1.7105973523964644
73,2.021454342382198,1.23330426715143e-10,6.289384159685017e-11,4.883655318429804e-11,1.0102987808856878,3.6904807834904834e-9,-1.1461260233395203,-1.807663185102444,-1.146557082569011,-1.808142568986232
74,1.8738706013775848,1.266049570023256e-10,6.736231373788597e-11,3.828550490093748e-11,0.800418137467494,6.7315258918363665e-9,-1.1948693657363079,-1.8831027146554642,-1.1953579144330286,-1.8834984423609749
