x1;x2;x3;x4;x5;x6;x7;x8
-0.20059021524182266;-0.19153084755095356;-0.16876658194837316;-0.17106649694029202;-0.1668232654348126;-0.17213389450175837;-0.18468784983036138;-0.19231833778468166
-0.19401878168379838;-0.18945550569229286;-0.16241228120561169;-0.16835455590133336;-0.1610416128726488;-0.16630490471533865;-0.17866091673707216;-0.18382882508767096
-0.18547079589336068;-0.18149990653291986;-0.156815702373512;-0.1611026364450013;-0.15492384668031706;-0.16035047344273248;-0.17184016705469174;-0.1760025064682222
-0.17930815723523413;-0.17433539195150533;-0.1515248497559709;-0.1552297587471893;-0.1496895262139006;-0.15506869033757845;-0.16514812817356012;-0.16978840253956776
-0.17362702643894395;-0.1670562820351385;-0.14930794918580054;-0.15105954864730495;-0.14493623323343263;-0.1483065730175866;-0.1615282328447118;-0.16427815212007102
-0.17238241878395896;-0.16054619685728258;-0.15148165068280375;-0.15074350734963485;-0.1450312818526479;-0.1523615568993872;-0.1669095934160835;-0.16283343284114368
-0.17822964794981677;-0.15740816035999872;-0.15552012666844184;-0.14836397471014695;-0.14343764607287088;-0.1612993041492617;-0.17369128377104628;-0.1693220383713113
-0.18410135724601018;-0.15794761829598933;-0.1544431605517648;-0.14015775152520502;-0.14009600800081395;-0.1574898598392479;-0.17475893974212703;-0.17887886608054535
-0.1903740515233673;-0.15768200273283914;-0.1406170723434642;-0.12672624355713324;-0.12961981693694036;-0.14226357157668573;-0.1659211831240607;-0.18151750767897037
-0.1831889422575264;-0.15719940384552214;-0.12539278862718475;-0.11383276765904601;-0.11535339501497212;-0.12987427809705893;-0.15531346477375205;-0.1762504633681916
-0.17145792814455896;-0.15290689927494558;-0.11600615424950965;-0.10919926145592636;-0.10491161449792542;-0.11720471369662608;-0.148713067698025;-0.1671874479672672
-0.159588823352041;-0.15472447468166564;-0.11561492257089931;-0.10910965729288528;-0.09979715932333309;-0.11143572877794766;-0.14492054542907012;-0.16036298843938207
-0.15720707143574006;-0.1533270755672539;-0.12017878784952249;-0.11081026958027856;-0.0985530785356382;-0.11585282447854979;-0.14513322377352594;-0.1568483341366058
-0.15660819264127002;-0.1533076180841335;-0.12321271812335252;-0.11368825732799148;-0.10001947430467745;-0.12134454360122066;-0.14981956246452394;-0.15859506572362897
-0.1621602242593711;-0.15707995424737042;-0.12865154185180763;-0.11738562353185077;-0.10718473231525906;-0.1304295420826358;-0.1572155982133769;-0.1636484673590592
-0.16950288549760234;-0.16406280121478278;-0.14274338083735605;-0.13160479122853058;-0.12049887005157872;-0.1393048844172617;-0.1707193588548001;-0.17330895595239748
-0.1872719436643496;-0.17571334479618259;-0.1618262210996543;-0.15023228571897998;-0.1424423374411498;-0.16098543636821838;-0.18896779963239244;-0.1889532276699047
-0.2122466225364023;-0.19724915453092684;-0.17414243962838447;-0.16396946328746936;-0.15833396097291694;-0.1781364236279874;-0.19655663441103968;-0.2116062732454642
-0.2175802649078981;-0.21130915690833962;-0.18902404432353256;-0.17659810576560114;-0.174862849208814;-0.19569348940702558;-0.2055380790798844;-0.21564872138538446
-0.2194455326282725;-0.21492558735212056;-0.19927954540075712;-0.18767965638950423;-0.1835437494477011;-0.20795034168907184;-0.2056100640237098;-0.21910735895503605
-0.22109526819419933;-0.21595901068769294;-0.20548109083498511;-0.1961934711391196;-0.19962034286045613;-0.20565156338428847;-0.20355352717582786;-0.2180611100850806
-0.2172443750278324;-0.2157019194936446;-0.20110020684672833;-0.1950490616085365;-0.20443638106339823;-0.19910973211754995;-0.1972813114100314;-0.21561048468904814
-0.20957880252601035;-0.21248752359917336;-0.19300640665136284;-0.18855119167327372;-0.1968381454434321;-0.1919274331494888;-0.19077699929730763;-0.20921336267851162
-0.2100620034595108;-0.20727254949524937;-0.18288861282865276;-0.17777775817287675;-0.18492524922814707;-0.1828195418929211;-0.18775304436006202;-0.20099243522133087
