Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;1859.1886706224893;1727.6224046522382;1809.5521159521422;1214.53594044872;1185.401675023749;1240.069780177366;898.8504683878087;882.9947967356986;852.7977653059371
GasTurbine;4948.8196161413625;4366.116260289539;5401.21094934927;4015.425990369226;3529.733383531333;4830.844450971517;3308.1317751721185;2710.6959385769824;3903.6169929522707
Baseload;5323.963799517695;4775.039282079575;5707.604006355912;4444.307663699489;4004.1589479652353;5185.4134852036905;3761.2481253200426;3250.3201122679943;4245.536929884244
Peak;1976.4899682441592;1568.3010961109992;2449.9120622944793;1586.4541740673078;1309.56886733368;1931.5119755955275;813.2365324485929;599.4217142172245;1086.4496998091233
WindOnshore;1077.8571382065718;1082.016469925944;928.6099432577848;635.12957832124;675.9814609023717;569.0633268749123;512.8381327581772;545.2837346010774;454.7201688247544
SolarPanels;589.3386518825733;592.3250434068416;571.5186348522143;322.41353347723043;358.40315286351;302.6465329870806;369.64900977696664;388.67984309461457;334.48747269549233
